interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind
2023-01-20T12:00:00-05:00,2023-01-20T17:00:00+00:00,2023-01-20T13:00:00-05:00,2023-01-20T18:00:00+00:00,8519
2023-01-20T13:00:00-05:00,2023-01-20T18:00:00+00:00,2023-01-20T14:00:00-05:00,2023-01-20T19:00:00+00:00,7540
2023-01-20T14:00:00-05:00,2023-01-20T19:00:00+00:00,2023-01-20T15:00:00-05:00,2023-01-20T20:00:00+00:00,7421
2023-01-20T15:00:00-05:00,2023-01-20T20:00:00+00:00,2023-01-20T16:00:00-05:00,2023-01-20T21:00:00+00:00,7210
2023-01-20T16:00:00-05:00,2023-01-20T21:00:00+00:00,2023-01-20T17:00:00-05:00,2023-01-20T22:00:00+00:00,6896
2023-01-20T17:00:00-05:00,2023-01-20T22:00:00+00:00,2023-01-20T18:00:00-05:00,2023-01-20T23:00:00+00:00,6099
2023-01-20T18:00:00-05:00,2023-01-20T23:00:00+00:00,2023-01-20T19:00:00-05:00,2023-01-21T00:00:00+00:00,5427
2023-01-20T19:00:00-05:00,2023-01-21T00:00:00+00:00,2023-01-20T20:00:00-05:00,2023-01-21T01:00:00+00:00,4656
2023-01-20T20:00:00-05:00,2023-01-21T01:00:00+00:00,2023-01-20T21:00:00-05:00,2023-01-21T02:00:00+00:00,3767
2023-01-20T21:00:00-05:00,2023-01-21T02:00:00+00:00,2023-01-20T22:00:00-05:00,2023-01-21T03:00:00+00:00,3130
2023-01-20T22:00:00-05:00,2023-01-21T03:00:00+00:00,2023-01-20T23:00:00-05:00,2023-01-21T04:00:00+00:00,2494
2023-01-20T23:00:00-05:00,2023-01-21T04:00:00+00:00,2023-01-21T00:00:00-05:00,2023-01-21T05:00:00+00:00,2019
2023-01-21T00:00:00-05:00,2023-01-21T05:00:00+00:00,2023-01-21T01:00:00-05:00,2023-01-21T06:00:00+00:00,1846
2023-01-21T01:00:00-05:00,2023-01-21T06:00:00+00:00,2023-01-21T02:00:00-05:00,2023-01-21T07:00:00+00:00,1740
2023-01-21T02:00:00-05:00,2023-01-21T07:00:00+00:00,2023-01-21T03:00:00-05:00,2023-01-21T08:00:00+00:00,1721
2023-01-21T03:00:00-05:00,2023-01-21T08:00:00+00:00,2023-01-21T04:00:00-05:00,2023-01-21T09:00:00+00:00,1496
2023-01-21T04:00:00-05:00,2023-01-21T09:00:00+00:00,2023-01-21T05:00:00-05:00,2023-01-21T10:00:00+00:00,1598
2023-01-21T05:00:00-05:00,2023-01-21T10:00:00+00:00,2023-01-21T06:00:00-05:00,2023-01-21T11:00:00+00:00,1507
2023-01-21T06:00:00-05:00,2023-01-21T11:00:00+00:00,2023-01-21T07:00:00-05:00,2023-01-21T12:00:00+00:00,1442
2023-01-21T07:00:00-05:00,2023-01-21T12:00:00+00:00,2023-01-21T08:00:00-05:00,2023-01-21T13:00:00+00:00,1348
2023-01-21T08:00:00-05:00,2023-01-21T13:00:00+00:00,2023-01-21T09:00:00-05:00,2023-01-21T14:00:00+00:00,1256
2023-01-21T09:00:00-05:00,2023-01-21T14:00:00+00:00,2023-01-21T10:00:00-05:00,2023-01-21T15:00:00+00:00,1008
2023-01-21T10:00:00-05:00,2023-01-21T15:00:00+00:00,2023-01-21T11:00:00-05:00,2023-01-21T16:00:00+00:00,892
2023-01-21T11:00:00-05:00,2023-01-21T16:00:00+00:00,2023-01-21T12:00:00-05:00,2023-01-21T17:00:00+00:00,940
2023-01-21T12:00:00-05:00,2023-01-21T17:00:00+00:00,2023-01-21T13:00:00-05:00,2023-01-21T18:00:00+00:00,737
2023-01-21T13:00:00-05:00,2023-01-21T18:00:00+00:00,2023-01-21T14:00:00-05:00,2023-01-21T19:00:00+00:00,626
2023-01-21T14:00:00-05:00,2023-01-21T19:00:00+00:00,2023-01-21T15:00:00-05:00,2023-01-21T20:00:00+00:00,690
2023-01-21T15:00:00-05:00,2023-01-21T20:00:00+00:00,2023-01-21T16:00:00-05:00,2023-01-21T21:00:00+00:00,698
2023-01-21T16:00:00-05:00,2023-01-21T21:00:00+00:00,2023-01-21T17:00:00-05:00,2023-01-21T22:00:00+00:00,455
2023-01-21T17:00:00-05:00,2023-01-21T22:00:00+00:00,2023-01-21T18:00:00-05:00,2023-01-21T23:00:00+00:00,262
2023-01-21T18:00:00-05:00,2023-01-21T23:00:00+00:00,2023-01-21T19:00:00-05:00,2023-01-22T00:00:00+00:00,173
2023-01-21T19:00:00-05:00,2023-01-22T00:00:00+00:00,2023-01-21T20:00:00-05:00,2023-01-22T01:00:00+00:00,220
2023-01-21T20:00:00-05:00,2023-01-22T01:00:00+00:00,2023-01-21T21:00:00-05:00,2023-01-22T02:00:00+00:00,318
2023-01-21T21:00:00-05:00,2023-01-22T02:00:00+00:00,2023-01-21T22:00:00-05:00,2023-01-22T03:00:00+00:00,659
2023-01-21T22:00:00-05:00,2023-01-22T03:00:00+00:00,2023-01-21T23:00:00-05:00,2023-01-22T04:00:00+00:00,1049
2023-01-21T23:00:00-05:00,2023-01-22T04:00:00+00:00,2023-01-22T00:00:00-05:00,2023-01-22T05:00:00+00:00,878
2023-01-22T00:00:00-05:00,2023-01-22T05:00:00+00:00,2023-01-22T01:00:00-05:00,2023-01-22T06:00:00+00:00,932
2023-01-22T01:00:00-05:00,2023-01-22T06:00:00+00:00,2023-01-22T02:00:00-05:00,2023-01-22T07:00:00+00:00,1105
2023-01-22T02:00:00-05:00,2023-01-22T07:00:00+00:00,2023-01-22T03:00:00-05:00,2023-01-22T08:00:00+00:00,1175
2023-01-22T03:00:00-05:00,2023-01-22T08:00:00+00:00,2023-01-22T04:00:00-05:00,2023-01-22T09:00:00+00:00,1086
2023-01-22T04:00:00-05:00,2023-01-22T09:00:00+00:00,2023-01-22T05:00:00-05:00,2023-01-22T10:00:00+00:00,899
2023-01-22T05:00:00-05:00,2023-01-22T10:00:00+00:00,2023-01-22T06:00:00-05:00,2023-01-22T11:00:00+00:00,1085
2023-01-22T06:00:00-05:00,2023-01-22T11:00:00+00:00,2023-01-22T07:00:00-05:00,2023-01-22T12:00:00+00:00,1182
2023-01-22T07:00:00-05:00,2023-01-22T12:00:00+00:00,2023-01-22T08:00:00-05:00,2023-01-22T13:00:00+00:00,1451
2023-01-22T08:00:00-05:00,2023-01-22T13:00:00+00:00,2023-01-22T09:00:00-05:00,2023-01-22T14:00:00+00:00,1404
2023-01-22T09:00:00-05:00,2023-01-22T14:00:00+00:00,2023-01-22T10:00:00-05:00,2023-01-22T15:00:00+00:00,1391
2023-01-22T10:00:00-05:00,2023-01-22T15:00:00+00:00,2023-01-22T11:00:00-05:00,2023-01-22T16:00:00+00:00,1243
2023-01-22T11:00:00-05:00,2023-01-22T16:00:00+00:00,2023-01-22T12:00:00-05:00,2023-01-22T17:00:00+00:00,1354
2023-01-22T12:00:00-05:00,2023-01-22T17:00:00+00:00,2023-01-22T13:00:00-05:00,2023-01-22T18:00:00+00:00,1170
2023-01-22T13:00:00-05:00,2023-01-22T18:00:00+00:00,2023-01-22T14:00:00-05:00,2023-01-22T19:00:00+00:00,1177
2023-01-22T14:00:00-05:00,2023-01-22T19:00:00+00:00,2023-01-22T15:00:00-05:00,2023-01-22T20:00:00+00:00,1129
2023-01-22T15:00:00-05:00,2023-01-22T20:00:00+00:00,2023-01-22T16:00:00-05:00,2023-01-22T21:00:00+00:00,1351
2023-01-22T16:00:00-05:00,2023-01-22T21:00:00+00:00,2023-01-22T17:00:00-05:00,2023-01-22T22:00:00+00:00,1623
2023-01-22T17:00:00-05:00,2023-01-22T22:00:00+00:00,2023-01-22T18:00:00-05:00,2023-01-22T23:00:00+00:00,1419
2023-01-22T18:00:00-05:00,2023-01-22T23:00:00+00:00,2023-01-22T19:00:00-05:00,2023-01-23T00:00:00+00:00,971
2023-01-22T19:00:00-05:00,2023-01-23T00:00:00+00:00,2023-01-22T20:00:00-05:00,2023-01-23T01:00:00+00:00,1144
2023-01-22T20:00:00-05:00,2023-01-23T01:00:00+00:00,2023-01-22T21:00:00-05:00,2023-01-23T02:00:00+00:00,1167
2023-01-22T21:00:00-05:00,2023-01-23T02:00:00+00:00,2023-01-22T22:00:00-05:00,2023-01-23T03:00:00+00:00,1505
2023-01-22T22:00:00-05:00,2023-01-23T03:00:00+00:00,2023-01-22T23:00:00-05:00,2023-01-23T04:00:00+00:00,1598
2023-01-22T23:00:00-05:00,2023-01-23T04:00:00+00:00,2023-01-23T00:00:00-05:00,2023-01-23T05:00:00+00:00,1737
2023-01-23T00:00:00-05:00,2023-01-23T05:00:00+00:00,2023-01-23T01:00:00-05:00,2023-01-23T06:00:00+00:00,1772
2023-01-23T01:00:00-05:00,2023-01-23T06:00:00+00:00,2023-01-23T02:00:00-05:00,2023-01-23T07:00:00+00:00,2013
2023-01-23T02:00:00-05:00,2023-01-23T07:00:00+00:00,2023-01-23T03:00:00-05:00,2023-01-23T08:00:00+00:00,2475
2023-01-23T03:00:00-05:00,2023-01-23T08:00:00+00:00,2023-01-23T04:00:00-05:00,2023-01-23T09:00:00+00:00,3107
2023-01-23T04:00:00-05:00,2023-01-23T09:00:00+00:00,2023-01-23T05:00:00-05:00,2023-01-23T10:00:00+00:00,3527
2023-01-23T05:00:00-05:00,2023-01-23T10:00:00+00:00,2023-01-23T06:00:00-05:00,2023-01-23T11:00:00+00:00,3735
2023-01-23T06:00:00-05:00,2023-01-23T11:00:00+00:00,2023-01-23T07:00:00-05:00,2023-01-23T12:00:00+00:00,3369
2023-01-23T07:00:00-05:00,2023-01-23T12:00:00+00:00,2023-01-23T08:00:00-05:00,2023-01-23T13:00:00+00:00,3689
2023-01-23T08:00:00-05:00,2023-01-23T13:00:00+00:00,2023-01-23T09:00:00-05:00,2023-01-23T14:00:00+00:00,3394
2023-01-23T09:00:00-05:00,2023-01-23T14:00:00+00:00,2023-01-23T10:00:00-05:00,2023-01-23T15:00:00+00:00,3650
2023-01-23T10:00:00-05:00,2023-01-23T15:00:00+00:00,2023-01-23T11:00:00-05:00,2023-01-23T16:00:00+00:00,3847
2023-01-23T11:00:00-05:00,2023-01-23T16:00:00+00:00,2023-01-23T12:00:00-05:00,2023-01-23T17:00:00+00:00,3939
2023-01-23T12:00:00-05:00,2023-01-23T17:00:00+00:00,2023-01-23T13:00:00-05:00,2023-01-23T18:00:00+00:00,4741
2023-01-23T13:00:00-05:00,2023-01-23T18:00:00+00:00,2023-01-23T14:00:00-05:00,2023-01-23T19:00:00+00:00,5360
2023-01-23T14:00:00-05:00,2023-01-23T19:00:00+00:00,2023-01-23T15:00:00-05:00,2023-01-23T20:00:00+00:00,5757
2023-01-23T15:00:00-05:00,2023-01-23T20:00:00+00:00,2023-01-23T16:00:00-05:00,2023-01-23T21:00:00+00:00,6126
2023-01-23T16:00:00-05:00,2023-01-23T21:00:00+00:00,2023-01-23T17:00:00-05:00,2023-01-23T22:00:00+00:00,5890
2023-01-23T17:00:00-05:00,2023-01-23T22:00:00+00:00,2023-01-23T18:00:00-05:00,2023-01-23T23:00:00+00:00,5665
2023-01-23T18:00:00-05:00,2023-01-23T23:00:00+00:00,2023-01-23T19:00:00-05:00,2023-01-24T00:00:00+00:00,6047
2023-01-23T19:00:00-05:00,2023-01-24T00:00:00+00:00,2023-01-23T20:00:00-05:00,2023-01-24T01:00:00+00:00,6617
2023-01-23T20:00:00-05:00,2023-01-24T01:00:00+00:00,2023-01-23T21:00:00-05:00,2023-01-24T02:00:00+00:00,7154
2023-01-23T21:00:00-05:00,2023-01-24T02:00:00+00:00,2023-01-23T22:00:00-05:00,2023-01-24T03:00:00+00:00,7415
2023-01-23T22:00:00-05:00,2023-01-24T03:00:00+00:00,2023-01-23T23:00:00-05:00,2023-01-24T04:00:00+00:00,7610
2023-01-23T23:00:00-05:00,2023-01-24T04:00:00+00:00,2023-01-24T00:00:00-05:00,2023-01-24T05:00:00+00:00,7303
2023-01-24T00:00:00-05:00,2023-01-24T05:00:00+00:00,2023-01-24T01:00:00-05:00,2023-01-24T06:00:00+00:00,6753
2023-01-24T01:00:00-05:00,2023-01-24T06:00:00+00:00,2023-01-24T02:00:00-05:00,2023-01-24T07:00:00+00:00,6091
2023-01-24T02:00:00-05:00,2023-01-24T07:00:00+00:00,2023-01-24T03:00:00-05:00,2023-01-24T08:00:00+00:00,5053
2023-01-24T03:00:00-05:00,2023-01-24T08:00:00+00:00,2023-01-24T04:00:00-05:00,2023-01-24T09:00:00+00:00,4481
2023-01-24T04:00:00-05:00,2023-01-24T09:00:00+00:00,2023-01-24T05:00:00-05:00,2023-01-24T10:00:00+00:00,4123
2023-01-24T05:00:00-05:00,2023-01-24T10:00:00+00:00,2023-01-24T06:00:00-05:00,2023-01-24T11:00:00+00:00,3252
2023-01-24T06:00:00-05:00,2023-01-24T11:00:00+00:00,2023-01-24T07:00:00-05:00,2023-01-24T12:00:00+00:00,2676
2023-01-24T07:00:00-05:00,2023-01-24T12:00:00+00:00,2023-01-24T08:00:00-05:00,2023-01-24T13:00:00+00:00,2083
2023-01-24T08:00:00-05:00,2023-01-24T13:00:00+00:00,2023-01-24T09:00:00-05:00,2023-01-24T14:00:00+00:00,1973
2023-01-24T09:00:00-05:00,2023-01-24T14:00:00+00:00,2023-01-24T10:00:00-05:00,2023-01-24T15:00:00+00:00,1955
2023-01-24T10:00:00-05:00,2023-01-24T15:00:00+00:00,2023-01-24T11:00:00-05:00,2023-01-24T16:00:00+00:00,1839
2023-01-24T11:00:00-05:00,2023-01-24T16:00:00+00:00,2023-01-24T12:00:00-05:00,2023-01-24T17:00:00+00:00,1701
2023-01-24T12:00:00-05:00,2023-01-24T17:00:00+00:00,2023-01-24T13:00:00-05:00,2023-01-24T18:00:00+00:00,1596
2023-01-24T13:00:00-05:00,2023-01-24T18:00:00+00:00,2023-01-24T14:00:00-05:00,2023-01-24T19:00:00+00:00,1676
2023-01-24T14:00:00-05:00,2023-01-24T19:00:00+00:00,2023-01-24T15:00:00-05:00,2023-01-24T20:00:00+00:00,1277
2023-01-24T15:00:00-05:00,2023-01-24T20:00:00+00:00,2023-01-24T16:00:00-05:00,2023-01-24T21:00:00+00:00,891
2023-01-24T16:00:00-05:00,2023-01-24T21:00:00+00:00,2023-01-24T17:00:00-05:00,2023-01-24T22:00:00+00:00,436
2023-01-24T17:00:00-05:00,2023-01-24T22:00:00+00:00,2023-01-24T18:00:00-05:00,2023-01-24T23:00:00+00:00,258
2023-01-24T18:00:00-05:00,2023-01-24T23:00:00+00:00,2023-01-24T19:00:00-05:00,2023-01-25T00:00:00+00:00,272
2023-01-24T19:00:00-05:00,2023-01-25T00:00:00+00:00,2023-01-24T20:00:00-05:00,2023-01-25T01:00:00+00:00,224
2023-01-24T20:00:00-05:00,2023-01-25T01:00:00+00:00,2023-01-24T21:00:00-05:00,2023-01-25T02:00:00+00:00,400
2023-01-24T21:00:00-05:00,2023-01-25T02:00:00+00:00,2023-01-24T22:00:00-05:00,2023-01-25T03:00:00+00:00,552
2023-01-24T22:00:00-05:00,2023-01-25T03:00:00+00:00,2023-01-24T23:00:00-05:00,2023-01-25T04:00:00+00:00,866
2023-01-24T23:00:00-05:00,2023-01-25T04:00:00+00:00,2023-01-25T00:00:00-05:00,2023-01-25T05:00:00+00:00,1306
2023-01-25T00:00:00-05:00,2023-01-25T05:00:00+00:00,2023-01-25T01:00:00-05:00,2023-01-25T06:00:00+00:00,1516
2023-01-25T01:00:00-05:00,2023-01-25T06:00:00+00:00,2023-01-25T02:00:00-05:00,2023-01-25T07:00:00+00:00,1737
2023-01-25T02:00:00-05:00,2023-01-25T07:00:00+00:00,2023-01-25T03:00:00-05:00,2023-01-25T08:00:00+00:00,2056
2023-01-25T03:00:00-05:00,2023-01-25T08:00:00+00:00,2023-01-25T04:00:00-05:00,2023-01-25T09:00:00+00:00,1961
2023-01-25T04:00:00-05:00,2023-01-25T09:00:00+00:00,2023-01-25T05:00:00-05:00,2023-01-25T10:00:00+00:00,2491
2023-01-25T05:00:00-05:00,2023-01-25T10:00:00+00:00,2023-01-25T06:00:00-05:00,2023-01-25T11:00:00+00:00,3212
2023-01-25T06:00:00-05:00,2023-01-25T11:00:00+00:00,2023-01-25T07:00:00-05:00,2023-01-25T12:00:00+00:00,3709
2023-01-25T07:00:00-05:00,2023-01-25T12:00:00+00:00,2023-01-25T08:00:00-05:00,2023-01-25T13:00:00+00:00,3800
2023-01-25T08:00:00-05:00,2023-01-25T13:00:00+00:00,2023-01-25T09:00:00-05:00,2023-01-25T14:00:00+00:00,4976
2023-01-25T09:00:00-05:00,2023-01-25T14:00:00+00:00,2023-01-25T10:00:00-05:00,2023-01-25T15:00:00+00:00,5500
2023-01-25T10:00:00-05:00,2023-01-25T15:00:00+00:00,2023-01-25T11:00:00-05:00,2023-01-25T16:00:00+00:00,5335
2023-01-25T11:00:00-05:00,2023-01-25T16:00:00+00:00,2023-01-25T12:00:00-05:00,2023-01-25T17:00:00+00:00,4977
2023-01-25T12:00:00-05:00,2023-01-25T17:00:00+00:00,2023-01-25T13:00:00-05:00,2023-01-25T18:00:00+00:00,4759
2023-01-25T13:00:00-05:00,2023-01-25T18:00:00+00:00,2023-01-25T14:00:00-05:00,2023-01-25T19:00:00+00:00,4566
2023-01-25T14:00:00-05:00,2023-01-25T19:00:00+00:00,2023-01-25T15:00:00-05:00,2023-01-25T20:00:00+00:00,5200
2023-01-25T15:00:00-05:00,2023-01-25T20:00:00+00:00,2023-01-25T16:00:00-05:00,2023-01-25T21:00:00+00:00,5528
2023-01-25T16:00:00-05:00,2023-01-25T21:00:00+00:00,2023-01-25T17:00:00-05:00,2023-01-25T22:00:00+00:00,5521
2023-01-25T17:00:00-05:00,2023-01-25T22:00:00+00:00,2023-01-25T18:00:00-05:00,2023-01-25T23:00:00+00:00,5306
2023-01-25T18:00:00-05:00,2023-01-25T23:00:00+00:00,2023-01-25T19:00:00-05:00,2023-01-26T00:00:00+00:00,4919
2023-01-25T19:00:00-05:00,2023-01-26T00:00:00+00:00,2023-01-25T20:00:00-05:00,2023-01-26T01:00:00+00:00,4695
2023-01-25T20:00:00-05:00,2023-01-26T01:00:00+00:00,2023-01-25T21:00:00-05:00,2023-01-26T02:00:00+00:00,4547
2023-01-25T21:00:00-05:00,2023-01-26T02:00:00+00:00,2023-01-25T22:00:00-05:00,2023-01-26T03:00:00+00:00,4621
2023-01-25T22:00:00-05:00,2023-01-26T03:00:00+00:00,2023-01-25T23:00:00-05:00,2023-01-26T04:00:00+00:00,5196
2023-01-25T23:00:00-05:00,2023-01-26T04:00:00+00:00,2023-01-26T00:00:00-05:00,2023-01-26T05:00:00+00:00,5413
2023-01-26T00:00:00-05:00,2023-01-26T05:00:00+00:00,2023-01-26T01:00:00-05:00,2023-01-26T06:00:00+00:00,5616
2023-01-26T01:00:00-05:00,2023-01-26T06:00:00+00:00,2023-01-26T02:00:00-05:00,2023-01-26T07:00:00+00:00,6018
2023-01-26T02:00:00-05:00,2023-01-26T07:00:00+00:00,2023-01-26T03:00:00-05:00,2023-01-26T08:00:00+00:00,6156
2023-01-26T03:00:00-05:00,2023-01-26T08:00:00+00:00,2023-01-26T04:00:00-05:00,2023-01-26T09:00:00+00:00,6466
2023-01-26T04:00:00-05:00,2023-01-26T09:00:00+00:00,2023-01-26T05:00:00-05:00,2023-01-26T10:00:00+00:00,7130
2023-01-26T05:00:00-05:00,2023-01-26T10:00:00+00:00,2023-01-26T06:00:00-05:00,2023-01-26T11:00:00+00:00,7372
2023-01-26T06:00:00-05:00,2023-01-26T11:00:00+00:00,2023-01-26T07:00:00-05:00,2023-01-26T12:00:00+00:00,7434
2023-01-26T07:00:00-05:00,2023-01-26T12:00:00+00:00,2023-01-26T08:00:00-05:00,2023-01-26T13:00:00+00:00,7585
2023-01-26T08:00:00-05:00,2023-01-26T13:00:00+00:00,2023-01-26T09:00:00-05:00,2023-01-26T14:00:00+00:00,7760
2023-01-26T09:00:00-05:00,2023-01-26T14:00:00+00:00,2023-01-26T10:00:00-05:00,2023-01-26T15:00:00+00:00,8062
2023-01-26T10:00:00-05:00,2023-01-26T15:00:00+00:00,2023-01-26T11:00:00-05:00,2023-01-26T16:00:00+00:00,8275
2023-01-26T11:00:00-05:00,2023-01-26T16:00:00+00:00,2023-01-26T12:00:00-05:00,2023-01-26T17:00:00+00:00,8468
2023-01-26T12:00:00-05:00,2023-01-26T17:00:00+00:00,2023-01-26T13:00:00-05:00,2023-01-26T18:00:00+00:00,8263
2023-01-26T13:00:00-05:00,2023-01-26T18:00:00+00:00,2023-01-26T14:00:00-05:00,2023-01-26T19:00:00+00:00,8107
2023-01-26T14:00:00-05:00,2023-01-26T19:00:00+00:00,2023-01-26T15:00:00-05:00,2023-01-26T20:00:00+00:00,8139
2023-01-26T15:00:00-05:00,2023-01-26T20:00:00+00:00,2023-01-26T16:00:00-05:00,2023-01-26T21:00:00+00:00,7677
2023-01-26T16:00:00-05:00,2023-01-26T21:00:00+00:00,2023-01-26T17:00:00-05:00,2023-01-26T22:00:00+00:00,7716
2023-01-26T17:00:00-05:00,2023-01-26T22:00:00+00:00,2023-01-26T18:00:00-05:00,2023-01-26T23:00:00+00:00,7532
2023-01-26T18:00:00-05:00,2023-01-26T23:00:00+00:00,2023-01-26T19:00:00-05:00,2023-01-27T00:00:00+00:00,7134
2023-01-26T19:00:00-05:00,2023-01-27T00:00:00+00:00,2023-01-26T20:00:00-05:00,2023-01-27T01:00:00+00:00,6990
2023-01-26T20:00:00-05:00,2023-01-27T01:00:00+00:00,2023-01-26T21:00:00-05:00,2023-01-27T02:00:00+00:00,7305
2023-01-26T21:00:00-05:00,2023-01-27T02:00:00+00:00,2023-01-26T22:00:00-05:00,2023-01-27T03:00:00+00:00,6716
2023-01-26T22:00:00-05:00,2023-01-27T03:00:00+00:00,2023-01-26T23:00:00-05:00,2023-01-27T04:00:00+00:00,6199
2023-01-26T23:00:00-05:00,2023-01-27T04:00:00+00:00,2023-01-27T00:00:00-05:00,2023-01-27T05:00:00+00:00,5796
2023-01-27T00:00:00-05:00,2023-01-27T05:00:00+00:00,2023-01-27T01:00:00-05:00,2023-01-27T06:00:00+00:00,5612
2023-01-27T01:00:00-05:00,2023-01-27T06:00:00+00:00,2023-01-27T02:00:00-05:00,2023-01-27T07:00:00+00:00,5636
2023-01-27T02:00:00-05:00,2023-01-27T07:00:00+00:00,2023-01-27T03:00:00-05:00,2023-01-27T08:00:00+00:00,5144
2023-01-27T03:00:00-05:00,2023-01-27T08:00:00+00:00,2023-01-27T04:00:00-05:00,2023-01-27T09:00:00+00:00,5547
2023-01-27T04:00:00-05:00,2023-01-27T09:00:00+00:00,2023-01-27T05:00:00-05:00,2023-01-27T10:00:00+00:00,6372
2023-01-27T05:00:00-05:00,2023-01-27T10:00:00+00:00,2023-01-27T06:00:00-05:00,2023-01-27T11:00:00+00:00,6860
2023-01-27T06:00:00-05:00,2023-01-27T11:00:00+00:00,2023-01-27T07:00:00-05:00,2023-01-27T12:00:00+00:00,6438
2023-01-27T07:00:00-05:00,2023-01-27T12:00:00+00:00,2023-01-27T08:00:00-05:00,2023-01-27T13:00:00+00:00,7013
2023-01-27T08:00:00-05:00,2023-01-27T13:00:00+00:00,2023-01-27T09:00:00-05:00,2023-01-27T14:00:00+00:00,7824
2023-01-27T09:00:00-05:00,2023-01-27T14:00:00+00:00,2023-01-27T10:00:00-05:00,2023-01-27T15:00:00+00:00,8435
2023-01-27T10:00:00-05:00,2023-01-27T15:00:00+00:00,2023-01-27T11:00:00-05:00,2023-01-27T16:00:00+00:00,8533
2023-01-27T11:00:00-05:00,2023-01-27T16:00:00+00:00,2023-01-27T12:00:00-05:00,2023-01-27T17:00:00+00:00,8576
2023-01-27T12:00:00-05:00,2023-01-27T17:00:00+00:00,2023-01-27T13:00:00-05:00,2023-01-27T18:00:00+00:00,8628
2023-01-27T13:00:00-05:00,2023-01-27T18:00:00+00:00,2023-01-27T14:00:00-05:00,2023-01-27T19:00:00+00:00,8665
2023-01-27T14:00:00-05:00,2023-01-27T19:00:00+00:00,2023-01-27T15:00:00-05:00,2023-01-27T20:00:00+00:00,8619
2023-01-27T15:00:00-05:00,2023-01-27T20:00:00+00:00,2023-01-27T16:00:00-05:00,2023-01-27T21:00:00+00:00,8513
2023-01-27T16:00:00-05:00,2023-01-27T21:00:00+00:00,2023-01-27T17:00:00-05:00,2023-01-27T22:00:00+00:00,8233
2023-01-27T17:00:00-05:00,2023-01-27T22:00:00+00:00,2023-01-27T18:00:00-05:00,2023-01-27T23:00:00+00:00,7918
2023-01-27T18:00:00-05:00,2023-01-27T23:00:00+00:00,2023-01-27T19:00:00-05:00,2023-01-28T00:00:00+00:00,8045
2023-01-27T19:00:00-05:00,2023-01-28T00:00:00+00:00,2023-01-27T20:00:00-05:00,2023-01-28T01:00:00+00:00,8338
2023-01-27T20:00:00-05:00,2023-01-28T01:00:00+00:00,2023-01-27T21:00:00-05:00,2023-01-28T02:00:00+00:00,7937
2023-01-27T21:00:00-05:00,2023-01-28T02:00:00+00:00,2023-01-27T22:00:00-05:00,2023-01-28T03:00:00+00:00,7869
2023-01-27T22:00:00-05:00,2023-01-28T03:00:00+00:00,2023-01-27T23:00:00-05:00,2023-01-28T04:00:00+00:00,7879
2023-01-27T23:00:00-05:00,2023-01-28T04:00:00+00:00,2023-01-28T00:00:00-05:00,2023-01-28T05:00:00+00:00,7594
2023-01-28T00:00:00-05:00,2023-01-28T05:00:00+00:00,2023-01-28T01:00:00-05:00,2023-01-28T06:00:00+00:00,7222
2023-01-28T01:00:00-05:00,2023-01-28T06:00:00+00:00,2023-01-28T02:00:00-05:00,2023-01-28T07:00:00+00:00,6341
2023-01-28T02:00:00-05:00,2023-01-28T07:00:00+00:00,2023-01-28T03:00:00-05:00,2023-01-28T08:00:00+00:00,5111
2023-01-28T03:00:00-05:00,2023-01-28T08:00:00+00:00,2023-01-28T04:00:00-05:00,2023-01-28T09:00:00+00:00,3703
2023-01-28T04:00:00-05:00,2023-01-28T09:00:00+00:00,2023-01-28T05:00:00-05:00,2023-01-28T10:00:00+00:00,2911
2023-01-28T05:00:00-05:00,2023-01-28T10:00:00+00:00,2023-01-28T06:00:00-05:00,2023-01-28T11:00:00+00:00,2324
2023-01-28T06:00:00-05:00,2023-01-28T11:00:00+00:00,2023-01-28T07:00:00-05:00,2023-01-28T12:00:00+00:00,2289
2023-01-28T07:00:00-05:00,2023-01-28T12:00:00+00:00,2023-01-28T08:00:00-05:00,2023-01-28T13:00:00+00:00,2310
2023-01-28T08:00:00-05:00,2023-01-28T13:00:00+00:00,2023-01-28T09:00:00-05:00,2023-01-28T14:00:00+00:00,2357
2023-01-28T09:00:00-05:00,2023-01-28T14:00:00+00:00,2023-01-28T10:00:00-05:00,2023-01-28T15:00:00+00:00,2278
2023-01-28T10:00:00-05:00,2023-01-28T15:00:00+00:00,2023-01-28T11:00:00-05:00,2023-01-28T16:00:00+00:00,2201
2023-01-28T11:00:00-05:00,2023-01-28T16:00:00+00:00,2023-01-28T12:00:00-05:00,2023-01-28T17:00:00+00:00,2345
2023-01-28T12:00:00-05:00,2023-01-28T17:00:00+00:00,2023-01-28T13:00:00-05:00,2023-01-28T18:00:00+00:00,2788
2023-01-28T13:00:00-05:00,2023-01-28T18:00:00+00:00,2023-01-28T14:00:00-05:00,2023-01-28T19:00:00+00:00,2702
2023-01-28T14:00:00-05:00,2023-01-28T19:00:00+00:00,2023-01-28T15:00:00-05:00,2023-01-28T20:00:00+00:00,2614
2023-01-28T15:00:00-05:00,2023-01-28T20:00:00+00:00,2023-01-28T16:00:00-05:00,2023-01-28T21:00:00+00:00,2672
2023-01-28T16:00:00-05:00,2023-01-28T21:00:00+00:00,2023-01-28T17:00:00-05:00,2023-01-28T22:00:00+00:00,3458
